max1,max2,min1,min2,Std1,Std2,Kurtosis1,Kurtosis2,Skewness1,Skewness2,Activity1,Activity2,Mobility1,Mobility2,Complexity1,Complexity2,1st Difference Mean1,1st Difference Mean2,1st Difference Max1,1st Difference Max2,2nd Difference Mean1,2nd Difference Mean2,2nd Difference Max1,2nd Difference Max2,Wavelet Approximate Mean1,Wavelet Approximate Mean2,Wavelet Approximate Std Deviation1,Wavelet Approximate Std Deviation2,Wavelet Detailed Mean1,Wavelet Detailed Mean2,Wavelet Detailed Std Deviation1,Wavelet Detailed Std Deviation2,Wavelet Approximate Energy1,Wavelet Approximate Energy2,Wavelet Detailed Energy1,Wavelet Detailed Energy2,Wavelet Approximate Entropy1,Wavelet Approximate Entropy2,Wavelet Detailed Entropy1,Wavelet Detailed Entropy2,FFT Delta MaxPower1,FFT Delta MaxPower2,FFT Theta MaxPower1,FFT Theta MaxPower2,FFT Alpha MaxPower1,FFT Alpha MaxPower2,FFT Beta MaxPower1,FFT Beta MaxPower2,Result
1,0.601858172,-0.737625264,-0.70575875,0.335534556,0.387893892,1.374870567,-1.111249929,0.895246831,-0.420582562,0.112583438,0.150461672,0.162010141,0.096215971,3.582931476,5.375509952,0.039680942,0.029047251,0.226282846,0.117468462,0.020104646,0.01348492,0.059727322,0.053768777,-0.001307334,0.003604358,0.46936197,0.542810539,0.00079417,0.00059925,0.016852279,0.009978618,24.45356286,32.70684629,0.031593933,0.011092443,-8.024126923,-24.50289223,-0.229696956,-0.095084001,0.120189783,0.20704216,0.003953364,0.000953616,0.003012553,0.000488487,0.000317524,0.000120892,9
0.978501838,1,-0.870708059,-0.901113621,0.383403345,0.5120084,0.470657505,-1.085360672,0.514761495,-0.151360478,0.146998125,0.262152601,0.173113771,0.098061386,3.610846398,4.994288426,0.046753081,0.041553661,0.283793591,0.123131603,0.024237814,0.016988686,0.187172813,0.111792636,0.000403375,0.004912663,0.53739579,0.717878577,-0.0002327,0.000383058,0.021444745,0.013475811,30.03461741,53.59887363,0.047832847,0.018901399,-7.724187798,-10.21669574,-0.315743666,-0.144410417,0.185293852,0.364991047,0.007943189,0.00229284,0.004758105,0.000577392,0.000675905,0.000139822,9
1,0.808183799,-0.666373674,-0.750618516,0.349402972,0.433929703,0.810504938,-1.242908634,0.863460439,-0.17625572,0.122082437,0.188294987,0.147099945,0.100938902,3.873318052,4.41495993,0.040617667,0.034656425,0.138762141,0.117026832,0.019183977,0.013046672,0.082274898,0.027138436,0.000169537,0.005394873,0.488950054,0.608657337,0.000430229,1.98E-05,0.016187208,0.010183115,23.19000181,35.93780731,0.025434449,0.010058533,-9.671757179,-21.61293387,-0.182135069,-0.082496167,0.147005046,0.216679602,0.009809263,0.006163617,0.001473323,0.000533969,0.000224421,0.000147313,9
0.912211529,1,-0.762566811,-0.747621859,0.348587278,0.485901007,0.33216899,-1.225735405,0.366777711,0.083963372,0.12151309,0.236099788,0.156015501,0.105154231,3.411826832,3.978804793,0.042626722,0.04109663,0.141826954,0.137095238,0.019640635,0.014749018,0.068111803,0.066866615,-0.003500135,0.004245744,0.487339987,0.678466635,5.07E-06,-0.000116356,0.016639722,0.011257004,22.56368886,43.73182506,0.026303634,0.0120397,-10.84197923,-16.0164366,-0.195607846,-0.09630674,0.116541455,0.253919047,0.013399403,0.010097132,0.001897945,0.000417719,0.000102391,0.000227721,9
1,0.844375962,-0.599222921,-0.692887153,0.361639632,0.418560737,0.512888602,-1.201596812,0.777967029,-0.055468934,0.130783223,0.175193091,0.160119434,0.099150759,4.279007596,5.892791292,0.042724037,0.033235924,0.1884458,0.130518881,0.021892988,0.014094128,0.118175804,0.1054661,-0.000728003,0.005144028,0.505238939,0.585672314,0.001188944,0.000112186,0.018447095,0.010793878,26.54775924,35.67600608,0.035537725,0.01211812,-11.33742418,-23.00747436,-0.240404788,-0.095482809,0.16796891,0.226080154,0.014679411,0.001946199,0.005213215,0.000303205,0.000168409,5.84E-05,9
0.98130224,0.966608642,-1,-0.896237114,0.417902282,0.551747203,-0.088378169,-1.430311156,0.29305064,-0.068145137,0.174642317,0.304424976,0.210449409,0.101782446,2.792839709,4.540884554,0.060382206,0.043266631,0.38418729,0.223717431,0.029231206,0.017184611,0.246923375,0.015167283,-0.002619421,0.010040104,0.583465801,0.773571549,0.000431415,0.000412159,0.027324805,0.012431359,34.0439202,59.85137455,0.074683107,0.015470855,-8.399861493,-10.91106235,-0.426556864,-0.118795954,0.179690223,0.301460359,0.011259837,0.009138777,0.016870291,0.001402895,0.000541291,6.51E-05,9
1,0.997333873,-0.88545127,-0.899309786,0.396431132,0.551766925,0.019712203,-1.451931162,0.233533802,-0.067430969,0.157157643,0.304446739,0.167572605,0.092271968,3.482670071,4.677145133,0.051613421,0.040819829,0.204727457,0.14814371,0.025130514,0.014924004,0.030312721,0.069175185,0.001952022,0.009047827,0.554723311,0.775409318,0.00042884,-0.000542291,0.02090925,0.010667791,30.15673268,58.93146439,0.042863303,0.011181393,-9.321145204,-11.80958971,-0.286148786,-0.092595335,0.181893958,0.29619465,0.015469295,0.009217362,0.003564881,0.000857889,0.000130028,6.87E-05,9
0.952236865,0.975283828,-0.814006664,-1,0.406125899,0.590219969,-0.135925336,-1.330760648,0.442163381,-0.145662304,0.164938246,0.348359612,0.16424175,0.092858124,3.823911985,5.279845829,0.052726032,0.043722628,0.190317962,0.148231389,0.026339633,0.018518661,0.058487959,0.066688652,-0.00273473,0.005527139,0.56857977,0.827399515,0.000141263,-0.000342373,0.022852066,0.013652491,32.65233383,69.14667111,0.052745925,0.01883728,-9.269237418,-0.453666303,-0.357523383,-0.143510994,0.224034565,0.376761771,0.012566553,0.004235623,0.003338201,0.000478686,0.00029304,8.44E-05,9
0.707387381,0.949191435,-0.797549953,-1,0.339796052,0.53802396,-0.371718238,-1.160739779,-0.102698248,-0.246617172,0.115461357,0.289469782,0.181420535,0.097335627,3.379771874,5.050589547,0.046799568,0.041621523,0.170808565,0.114783356,0.023684008,0.016883478,0.026266562,0.099600372,-0.000151463,0.006043898,0.475695901,0.755246378,-0.000164627,0.000395666,0.020600101,0.013281042,24.43895418,61.60683096,0.045834257,0.019066604,-17.95031937,-7.644997621,-0.3111748,-0.14831332,0.143359156,0.416499832,0.014429935,0.004168143,0.003350025,0.000649814,0.000799947,0.000117524,9
1,0.826890418,-0.904997924,-0.76855684,0.401122798,0.493541075,0.207825369,-1.532533809,0.172726134,-0.130036907,0.160899499,0.243582793,0.167849464,0.105686984,3.351041533,4.455491661,0.053430744,0.041442096,0.170410532,0.133359052,0.026633665,0.017848314,0.090526489,0.055971385,0.003024709,0.009046816,0.561493826,0.693348627,-0.000754478,-0.000376157,0.01914145,0.01218318,30.26730869,46.15815967,0.035228579,0.014262852,-6.964654179,-21.92865734,-0.258046377,-0.115430243,0.145131303,0.268907249,0.00896647,0.007888406,0.002035056,0.000388411,0.000374607,8.87E-05,9
1,0.911111282,-0.779559924,-0.87118554,0.39973861,0.529189832,-0.002165376,-1.350010574,0.26068556,-0.021464513,0.159790956,0.280041878,0.154902844,0.096746113,3.827621713,4.996762477,0.047340437,0.042277873,0.224137546,0.165510309,0.023899388,0.017927266,0.118406853,0.095215243,-0.00641863,0.008641123,0.562412647,0.740697399,0.000277084,-0.000247349,0.018638615,0.01331366,30.36952167,52.67590141,0.033357575,0.017022214,-8.947946096,-12.60439452,-0.239391293,-0.13241487,0.16648434,0.273923463,0.026176054,0.005122395,0.003822391,0.000343602,0.000256746,0.000113529,9
0.922776793,1,-0.925388937,-0.808256467,0.408434051,0.490966186,-0.132048622,-1.146605278,-0.023451457,-0.075374996,0.166818374,0.241047796,0.203259288,0.11078106,2.687360472,4.542449508,0.056047937,0.042779086,0.357182345,0.211885948,0.027210613,0.018112465,0.075038308,0.121951146,0.001428331,0.005484627,0.570258476,0.685862526,-0.000804413,-0.000324239,0.024815895,0.015320001,30.89369307,44.69156109,0.058565194,0.022306719,-8.470584044,-13.50302553,-0.359755384,-0.160937379,0.14696939,0.255976111,0.037627703,0.005144775,0.009447808,0.001579422,0.00034879,0.000166488,9
0.746223006,1,-0.693064336,-0.757086612,0.29816595,0.470687843,0.197436512,-1.19938537,0.124091323,0.042099877,0.088902934,0.221547046,0.190245331,0.103245655,3.060963399,4.482165731,0.043389899,0.039947648,0.16543134,0.131790166,0.021164477,0.014560936,0.073062618,0.024392741,-0.000567583,0.00861664,0.415460537,0.658271194,0.000206054,-8.96E-05,0.018489005,0.011913078,15.53470017,39.00556902,0.030769719,0.01277365,-12.75626069,-17.68864856,-0.223576152,-0.100175617,0.075933956,0.273044004,0.01789839,0.001978618,0.001629276,0.000496668,0.000639336,0.000240704,9
0.807113239,0.955379783,-1,-0.812540097,0.345528241,0.508422169,0.211347978,-1.241970058,-0.166351812,-0.012221017,0.119389765,0.258493102,0.187006855,0.098051623,3.320754183,4.380452052,0.046570727,0.040275782,0.25353204,0.139354165,0.023449935,0.01468348,0.177186643,0.015786214,-0.001867068,0.004590217,0.48430257,0.71243818,0.001009399,0.000570333,0.022450605,0.01140697,23.4552465,50.75892301,0.050504857,0.013044424,-13.02742467,-13.65509354,-0.324175592,-0.103572967,0.137251104,0.252277255,0.018281164,0.015065578,0.00498388,0.001008026,0.00122394,0.000119776,9
0.845629622,1,-0.680641319,-0.86530128,0.373679434,0.528588354,-0.210232621,-1.286279099,0.27910619,-0.0545533,0.139636319,0.279405648,0.18170095,0.096722118,3.376947149,5.284373803,0.053009046,0.042324414,0.215066027,0.124598725,0.027441695,0.016574655,0.075875802,0.028041057,-0.001943806,0.008701641,0.521452071,0.739432786,-0.000750304,0.000292534,0.022878255,0.011931524,25.56010778,51.40263697,0.049253884,0.013390003,-11.35733607,-11.51788535,-0.321593888,-0.105455621,0.12335213,0.304834495,0.010141863,0.0059023,0.004271792,0.000408632,0.000932559,5.06E-05,9
0.771535948,1,-0.830146345,-0.681040968,0.349195039,0.43496071,0.402167798,-1.214681304,0.115933376,-0.00256297,0.121937176,0.18919082,0.206959123,0.113216217,3.271626042,5.67801841,0.054024578,0.038860272,0.242142883,0.19367034,0.026531498,0.016419312,0.181030108,0.149924145,-0.002507106,0.009265889,0.486111884,0.60859693,-0.000404489,0.000407159,0.02732439,0.017437613,20.32275027,31.86094282,0.064223589,0.026164307,-8.330748854,-20.00283437,-0.37634138,-0.164021056,0.105092388,0.200976738,0.009102029,0.002208232,0.004794208,0.001346302,0.001445381,0.000152425,9
1,0.958666127,-0.90732365,-0.894382724,0.382882481,0.489207086,0.417310251,-1.224531082,0.196671367,-0.083963353,0.146598994,0.239323573,0.182764115,0.093073709,3.543539728,6.643966801,0.051108361,0.035390568,0.199007597,0.147580549,0.028617114,0.018456191,0.121950783,0.11625528,-0.000861491,0.007907476,0.535872079,0.687409239,-0.00053685,0.001193059,0.023068507,0.01524251,30.15176086,49.62236901,0.055906644,0.024544539,-7.291739948,-19.00953941,-0.361437559,-0.181380683,0.142406854,0.264428973,0.015798432,0.001901462,0.002842878,0.000200123,0.001781685,9.77E-05,9
1,0.808965075,-0.762674264,-0.930855419,0.382422291,0.528414392,0.237554506,-1.357466251,0.685417426,-0.22292188,0.146246809,0.27922177,0.182128648,0.095954464,3.593704882,5.737349825,0.054745951,0.040402805,0.276561507,0.119673461,0.027355809,0.018303091,0.09095183,0.019919841,-0.000761592,0.006410518,0.535003826,0.741412542,3.54E-05,-0.000471745,0.025625651,0.013878426,29.48165636,56.62256622,0.067637552,0.019861824,-10.45054572,-14.02808882,-0.43046042,-0.150009667,0.149991532,0.29202233,0.008339367,0.002062392,0.00426939,0.000633872,0.001774696,0.000353282,9
0.708132615,0.956089281,-1,-0.893905662,0.346421769,0.501008384,0.47245835,-1.188395917,-0.419059845,-0.078258414,0.120008042,0.251009401,0.219442272,0.099770881,2.797345317,4.612884232,0.054725777,0.040671925,0.259897294,0.140347294,0.028236079,0.015607208,0.189792513,0.052750749,-0.003138282,0.00417926,0.484538356,0.70079248,3.03E-05,-0.000136934,0.023631517,0.011909523,24.88745031,52.05952208,0.059195648,0.015036681,-12.66862371,-14.85891855,-0.379543402,-0.121406348,0.122124627,0.320302408,0.017058631,0.003280488,0.005359294,0.000345975,0.001746852,0.000420694,9
0.957257748,0.723415305,-0.954134558,-1,0.368759419,0.462657233,0.881315443,-0.884180859,-0.422838798,-0.463510333,0.135983509,0.214051716,0.173729057,0.098111864,3.704714289,5.705916604,0.046127829,0.034299319,0.245756016,0.128050792,0.025189331,0.016487889,0.140153153,0.064415795,0.000374364,0.003673015,0.517346733,0.650692099,0.00016687,0.000184585,0.020694085,0.013371967,37.2030417,58.85450407,0.059529945,0.024859258,-7.061324998,-19.05018858,-0.399242724,-0.195026409,0.287301876,0.359361009,0.006430085,0.007695502,0.002579215,0.00034182,0.000389245,0.000209946,9
1,0.705080026,-0.798271113,-0.891398685,0.363722474,0.345114196,1.364469992,-0.170139714,0.73960409,-0.119341039,0.132294038,0.119103808,0.163008621,0.152876822,4.617460884,5.087515885,0.044393223,0.037721585,0.184558579,0.192078793,0.025286719,0.020031115,0.122986829,0.098232792,0.000327941,0.006844947,0.509795007,0.486089243,-0.001449918,0.000331737,0.022376323,0.017938677,29.36768938,26.70524544,0.056816634,0.036375398,-5.477318088,-17.39426416,-0.375680687,-0.243634599,0.189067497,0.194614211,0.008068427,0.011218312,0.002480222,0.000686306,0.000410307,0.000239684,9
1,0.65397301,-0.750950305,-0.57139187,0.406599695,0.378363579,-0.32475321,-1.368371686,0.315349473,0.031181232,0.165323312,0.143158998,0.157384532,0.101744591,4.167058183,5.511128609,0.052257298,0.030171789,0.217892701,0.114427456,0.025495471,0.01442613,0.173293023,0.012163548,0.000828667,0.005618178,0.56864964,0.529914423,-0.000835316,-0.000464743,0.021650311,0.011670504,27.48586348,23.87147306,0.039901865,0.011595414,-10.1424806,-21.77928942,-0.265903106,-0.09052905,0.173228549,0.17864267,0.007670823,0.002308234,0.002187462,0.000506581,0.001042332,2.94E-05,9
1,0.75116981,-0.8243694,-0.642497309,0.431676251,0.436525915,-0.462495901,-1.386277994,0.378180497,0.130234699,0.186344386,0.190554875,0.160735143,0.112347216,3.774826779,4.741644578,0.055313271,0.037978432,0.173395598,0.181600926,0.025224804,0.017176194,0.112707139,-0.049851234,0.0010138,0.001070326,0.601131246,0.60834776,-9.27E-05,-0.000546535,0.021620407,0.012383563,30.71558323,31.45749214,0.0397333,0.013060364,-9.404082195,-19.26706343,-0.261117475,-0.105531686,0.181498137,0.222570132,0.006981105,0.0048819,0.003948142,0.000404502,0.000478816,0.000365831,9
0.947403521,0.694128318,-1,-0.696338207,0.438754146,0.433905165,-0.089424971,-1.322590767,0.191709288,0.089153386,0.1925052,0.188273692,0.14974235,0.103224842,4.363544343,4.792800882,0.053287837,0.036379124,0.168236694,0.102052589,0.02503252,0.015204354,0.121412565,0.054628151,-0.003310484,0.000931001,0.613163991,0.606058182,0.000973055,0.000311756,0.01975075,0.012109962,30.83044526,30.11920568,0.032065194,0.012033366,-4.222725653,-17.18447011,-0.225685712,-0.096049341,0.193122066,0.221329484,0.014921006,0.001495634,0.002658393,0.000584617,0.000160809,0.000106922,9
0.97776839,0.829701035,-1,-0.780391906,0.406191118,0.440066505,-0.078920703,-1.083520296,0.147099578,-0.036286649,0.164991225,0.193658529,0.17073074,0.109265986,3.435630262,4.474843448,0.055541263,0.038825386,0.221745995,0.143147195,0.02647725,0.015778516,0.039229844,0.08527622,-0.000309387,-0.000179511,0.565699157,0.612927725,0.000384821,-0.000996736,0.021129758,0.011721655,26.88131307,31.55715597,0.037515638,0.011624817,-8.810494948,-14.05253549,-0.254459853,-0.094040002,0.151307191,0.246512671,0.006973723,0.000616927,0.006694824,0.000699381,0.000863596,0.000118178,9
1,0.742680581,-0.775570272,-0.774742944,0.432696735,0.442955246,-0.433395313,-1.283289077,0.457841656,0.00851687,0.187226465,0.19620935,0.162832424,0.098711324,3.845653478,5.573120161,0.057839479,0.035101966,0.169767686,0.139475805,0.028469917,0.017377601,0.114010652,0.043773433,-0.006249749,0.001384832,0.605134455,0.617702065,-0.000203875,-0.000112697,0.023895257,0.011597093,32.22795557,33.57708279,0.050250188,0.011836463,-8.653324837,-18.51751325,-0.323358029,-0.097868643,0.144689497,0.265929994,0.010636751,0.00091379,0.004996408,0.00116089,0.000403262,0.000134294,9
0.854656864,0.769104411,-1,-0.740482771,0.429042198,0.398167034,-0.575294923,-1.066367003,0.134837844,0.014980786,0.184077208,0.158536987,0.160520549,0.117737655,3.649600556,4.064008389,0.053464139,0.036421501,0.205974125,0.139095558,0.024480275,0.015282752,0.11418292,0.061688435,-0.005160049,-0.000120186,0.600748767,0.556435382,0.000459435,-0.000706963,0.021412806,0.012224667,31.0396108,26.62735001,0.039449862,0.012895035,-11.55361082,-17.88407175,-0.271020284,-0.10364404,0.170641859,0.20378172,0.009855918,0.009140558,0.0051834,0.001525126,0.001134096,0.000181138,9
0.802253887,1,-0.972006929,-0.855037975,0.347366633,0.407764545,0.524843947,-0.040955639,0.10269574,0.149812131,0.120663578,0.166271924,0.185107929,0.113449709,3.281302096,3.673036665,0.045469045,0.03543944,0.262052987,0.144804537,0.021900367,0.013299299,0.152639111,-0.028501639,-0.002569339,0.000384272,0.485608363,0.570079307,-0.000677992,-0.000738369,0.020877735,0.009947061,26.17625134,36.07395254,0.048433685,0.011043303,-12.56494082,-9.102797857,-0.315002179,-0.09162649,0.126635222,0.31547756,0.00635487,0.004271284,0.004780179,0.000330215,0.000169146,9.17E-05,9
1,0.660525855,-0.89644511,-0.716903864,0.442195862,0.405177696,-0.422312608,-1.207144407,0.255057362,-0.141206204,0.19553718,0.164168966,0.151290932,0.10162147,3.897122387,6.379762859,0.054873683,0.033777716,0.173269583,0.11773446,0.023789632,0.017172741,0.126144065,0.047760206,-0.004975723,0.006388828,0.617349055,0.567170576,0.000508698,-0.00017443,0.021076518,0.012413277,33.92187057,28.63337189,0.039558575,0.013716669,-7.708378641,-19.22623919,-0.268973082,-0.109787378,0.162803666,0.176756075,0.010560662,0.000637662,0.003027207,0.000188092,0.000299724,9.16E-05,9
1,0.872268525,-0.908151443,-0.718489934,0.473668117,0.459385367,-0.902227372,-1.238806082,0.137590221,0.073016478,0.224361485,0.211034916,0.184718805,0.103880029,3.57635782,6.127387914,0.070533979,0.039645799,0.210089949,0.148851348,0.03549251,0.019853078,0.16348358,0.060516021,-0.005383568,0.005083065,0.662683569,0.643102762,-0.000741093,0.001141809,0.03208368,0.015626333,39.08688611,36.811023,0.091662142,0.021848256,-10.5176636,-16.87669694,-0.549564074,-0.157887218,0.190655445,0.281605294,0.005876918,0.000776183,0.009636937,0.00076298,0.001924365,5.50E-05,9
1,0.801678045,-0.849452126,-0.763467358,0.476753389,0.492416696,-0.820278139,-1.339387879,0.253236204,0.064089921,0.227293793,0.242474203,0.17956614,0.115099128,4.578839178,5.921662031,0.065623106,0.044051609,0.336809957,0.172608669,0.037453132,0.022513796,0.156823383,0.128341237,-0.006829146,0.007983687,0.667572761,0.689410606,0.000339091,-0.001507468,0.035774798,0.019584605,36.54740236,38.97875932,0.104955996,0.031637996,-7.666334143,-14.34584393,-0.559360157,-0.199539577,0.141064613,0.283990029,0.013054391,0.002802837,0.001825853,0.00066468,0.000696893,0.000140237,9
0.953752903,0.894751416,-1,-0.579725493,0.371165042,0.368679771,0.730538257,-0.468192588,0.225014278,0.346273439,0.137763488,0.135924774,0.192197843,0.119744394,3.283576886,4.888934331,0.051350794,0.033401107,0.22340969,0.150923253,0.027116604,0.015453774,0.13983391,0.104266871,-0.00377312,-0.001602353,0.518242848,0.514614271,0.00086236,-0.000539194,0.023115063,0.012914453,26.0532189,25.68855028,0.051899831,0.016206161,-7.04676244,-16.71010207,-0.329495638,-0.124912534,0.193047757,0.189181392,0.010450365,0.002324835,0.004916071,0.000297689,0.00024104,2.71E-05,9
0.843470568,0.73218961,-1,-0.671064401,0.473907066,0.425018949,-0.749738908,-1.336482093,-0.227644199,0.079120254,0.224587907,0.180641107,0.154555789,0.106503377,3.575943469,4.950274669,0.061182919,0.036206427,0.213989438,0.132744838,0.02728314,0.015850048,0.092632441,0.078865051,-0.006982144,0.006069859,0.666961893,0.595340714,0.000593625,0.000274151,0.02072305,0.013043465,35.59095337,28.35739273,0.034383775,0.013616572,-8.123647547,-18.75808208,-0.243681146,-0.107371746,0.149540166,0.201436787,0.010944018,0.001554625,0.003842771,0.000666612,0.000333763,5.24E-05,9
1,0.866704491,-0.922274688,-0.770671374,0.471999892,0.508306775,-0.806402991,-1.298051899,0.157034772,0.030927366,0.222783898,0.258375777,0.167712978,0.101304278,4.304718338,5.473517182,0.063694932,0.043805905,0.251267379,0.140864684,0.034544498,0.018770686,0.115509041,0.080116789,-0.006287379,0.014006041,0.659532109,0.713203154,-0.00094923,-0.000300621,0.028545184,0.013410374,34.36674853,40.1995377,0.064442555,0.014214351,-7.484358088,-10.95354142,-0.386029371,-0.108162984,0.177041347,0.281166243,0.015639565,0.001578721,0.005286786,0.000593026,0.000315169,6.10E-05,9
1,0.781153516,-0.820819287,-0.693165976,0.466973441,0.444746728,-0.664824144,-1.270075568,0.442068128,0.124013124,0.218064195,0.197799652,0.163762969,0.10949234,4.533947151,5.478854584,0.058561574,0.038923501,0.208610315,0.137728017,0.031018854,0.018436693,0.136759239,-0.026964336,-0.007816981,0.00742654,0.65389098,0.623196985,-0.000463764,-0.000721369,0.029839233,0.012607631,35.92129956,32.62808944,0.074809972,0.01339571,-7.75012572,-17.34623632,-0.450852105,-0.107445383,0.196045103,0.182271367,0.006970598,0.002777142,0.002714393,0.00157528,0.000812334,7.91E-05,9
0.978066208,0.774877408,-1,-0.784080656,0.514244722,0.465207953,-0.925350312,-1.239414175,0.220995348,0.108255803,0.264447635,0.216418439,0.210734374,0.106649943,3.086464895,5.161543303,0.079481322,0.041485874,0.478484843,0.140859799,0.037508598,0.017957692,0.325384309,0.079473428,-0.009158171,0.003602358,0.718934783,0.648249839,-0.00029872,0.000271632,0.036817934,0.015159127,43.42389191,35.30022975,0.113874559,0.019309324,-4.168500492,-15.09089972,-0.598904668,-0.137740252,0.218141906,0.224630255,0.018779846,0.004332868,0.005911769,0.00086436,0.000420661,8.41E-05,9
0.96057207,0.769403544,-1,-0.571158556,0.46208291,0.39130762,-0.707588761,-1.198065184,0.063823693,0.152480488,0.213520616,0.153121654,0.168518407,0.113919427,4.154929715,6.383420199,0.06366686,0.034483381,0.20053789,0.133509785,0.033021323,0.01971867,0.144073997,0.023678407,-0.011331228,0.003610394,0.647878945,0.546113199,0.000174739,-0.000393125,0.027601438,0.014936009,37.78879712,26.84273952,0.068568293,0.020091502,-8.911477121,-21.4081048,-0.427774832,-0.151177237,0.173628887,0.199490747,0.017585445,0.00151692,0.002899209,0.000396607,0.000504846,6.09E-05,9
1,0.752895264,-0.993393109,-0.70912729,0.469912924,0.413609451,-0.426999582,-1.199448559,0.09101888,0.204631597,0.220818157,0.171072778,0.178416273,0.101387294,3.766118179,7.243800621,0.065814848,0.033478509,0.277475782,0.128188492,0.03359752,0.01742473,0.22073952,0.078189661,-0.005106839,0.001285376,0.657710189,0.578531446,0.001362682,-6.40E-05,0.028717495,0.013630796,40.23261579,31.12712662,0.076869284,0.01727965,-3.491010898,-20.10855297,-0.482519952,-0.132716528,0.205365471,0.214190411,0.006860508,0.00249122,0.009839557,0.000149412,0.000518687,8.07E-05,9
0.929508975,0.581719052,-1,-0.608274174,0.431078357,0.367141984,-0.298041776,-1.416811789,-0.139686864,-0.044504626,0.18582855,0.134793236,0.160581302,0.099730676,4.306318045,7.641524201,0.052274956,0.029867588,0.202109468,0.104780254,0.031150886,0.015068219,0.150107416,0.031977381,-0.006554292,0.002645151,0.605418485,0.512734982,-0.000249752,0.000594618,0.024484952,0.013511659,35.19115204,25.23879926,0.057559222,0.017560175,-7.859558962,-24.50139596,-0.379953141,-0.121895675,0.134180101,0.155332793,0.00955895,0.000603553,0.00391916,0.00022802,0.000343798,3.46E-05,9
1,0.812415631,-0.804552917,-0.831290469,0.494699428,0.524314253,-0.796448907,-1.421753938,0.406804175,0.125385704,0.244727524,0.274905436,0.198095226,0.105948938,4.652594751,6.49770604,0.073136516,0.042382326,0.357605974,0.213956615,0.04453187,0.018465262,0.251723583,0.180910519,-0.004133087,0.011885235,0.690584269,0.736003037,-0.001377327,-0.000308103,0.038262814,0.016915122,38.15389725,43.34733837,0.1172752,0.022897302,-3.986799063,-11.95556665,-0.598155839,-0.150205184,0.212492169,0.295270362,0.014035122,0.002220539,0.011099201,0.000593155,0.000528093,0.000171631,9
1,0.711742357,-0.94142217,-0.686497439,0.481443946,0.395569782,-0.833681552,-1.196227753,0.028396146,0.137558437,0.231788273,0.156475452,0.148023786,0.095409046,4.016876189,6.063001393,0.057241801,0.03103475,0.20531774,0.120851581,0.03073194,0.014586603,0.112126505,0.015965032,-0.004292097,0.004426148,0.675639247,0.553906361,0.00108285,-0.000243204,0.022386666,0.011273362,41.08561331,27.61486628,0.045210185,0.011443306,-8.466471443,-20.85552091,-0.310649861,-0.092143736,0.183630556,0.204879981,0.01499426,0.003747058,0.007936268,0.000174947,8.40E-05,2.32E-05,9
0.96971975,0.911307782,-1,-0.620678684,0.397581787,0.387725825,0.265716739,-0.740319625,0.080238101,0.307971789,0.158071277,0.150331315,0.192628659,0.115552113,3.489223701,4.633730123,0.06008366,0.037086414,0.219266763,0.115075039,0.031505053,0.015929267,0.157007806,0.061458713,4.90E-05,0.010090171,0.553177023,0.543226923,0.001228862,-0.000630878,0.029438123,0.012531307,26.01040984,25.09177058,0.073789619,0.013381692,-6.3578811,-16.93907516,-0.43420005,-0.105741957,0.120192182,0.186054978,0.009677759,0.00373982,0.006560629,0.00110679,0.000934097,2.66E-05,9
0.820463019,0.732548991,-1,-0.652596102,0.394475652,0.426526997,0.035388757,-1.28968992,0.170390235,0.023243435,0.15561104,0.18192528,0.172385742,0.112362617,3.571914589,6.192601297,0.053896366,0.039076305,0.181655812,0.13089215,0.02543537,0.019243529,0.091374592,0.094186118,-0.01202656,-5.62E-06,0.553621843,0.593999932,-0.001031597,0.001501485,0.023245299,0.017807683,25.45126803,29.28538129,0.044936875,0.026507547,-8.862845133,-17.6230768,-0.293320852,-0.177080631,0.087135833,0.20459422,0.018299279,0.002164624,0.0017377,0.000383691,0.000807327,0.000122175,9
0.627628786,0.850127554,-0.772840697,-1,0.373056059,0.470326328,-0.931964962,-0.953452591,-0.198033392,-0.012910966,0.139170823,0.221206855,0.193893959,0.111898616,3.907661732,5.757740676,0.057603163,0.041816716,0.182757734,0.169294917,0.033240128,0.019628569,0.087003451,0.159534375,-0.009735756,-0.00045888,0.523522063,0.655237681,-0.001725734,0.001021951,0.026862717,0.014884368,22.207781,34.776267,0.058691283,0.018029693,-16.28949505,-11.05354569,-0.388795929,-0.130702236,0.102522358,0.242312077,0.009075472,0.003547425,0.005340383,0.001456101,0.000146146,7.59E-05,9
1,0.973853288,-0.987680262,-0.740635225,0.488781378,0.457755359,-0.692489697,-0.956884531,0.164454195,0.338659517,0.238907235,0.209539969,0.176554846,0.112204687,4.738809361,5.287496776,0.070079727,0.041364291,0.243385688,0.135864437,0.034491419,0.01945097,0.135864437,0.094355383,0.004399198,0.004346001,0.682055619,0.638422209,0.00046981,0.000306307,0.031746892,0.015083441,40.47407217,35.46135697,0.087703473,0.019801548,-5.662426628,-14.34607733,-0.507124262,-0.144656253,0.252709493,0.273661014,0.013142209,0.00187435,0.003484406,0.00041233,0.000578446,0.000148488,9
